# v_kappa_fit_slope=-0.299453
# v_kappa_fit_intercept=0.695804
# v_kappa_ref_slope=-0.333333
# v_kappa_ref_intercept=0.770548
# v_radius_fit_slope=0.299453
# v_radius_fit_intercept=0.695804
# v_radius_ref_slope=0.333333
# v_radius_ref_intercept=0.770548
# omega_kappa_fit_slope=0.700547
# omega_kappa_fit_intercept=0.695804
# omega_kappa_ref_slope=0.666667
# omega_kappa_ref_intercept=0.770548
# omega_radius_fit_slope=-0.700547
# omega_radius_fit_intercept=0.695804
# omega_radius_ref_slope=-0.666667
# omega_radius_ref_intercept=0.770548
t,x,y,speed,curvature,radius,omega,log_speed,log_curvature,log_radius,log_omega,osc_cx,osc_cy,tx,ty,nx,ny
5.71,-0.43750684382284505,0.1723055477855483,0.7301572162252348,32.14837917828785,0.0311057672442579,23.473371046988223,-0.31449540333524395,3.470362035051595,-3.470362035051626,3.1558666317170867,-0.4064810449337179,0.17453457428616975,0.0716595891406146,-0.9974291469995241,0.9974291469995241,0.0716595891406146
5.72,-0.4360841888111901,0.1650168648018653,0.7612450633319577,27.94860198804869,0.03577996496667639,21.275735290443322,-0.27279994492886683,3.3303671800334667,-3.3303671800335026,3.057567235105188,-0.40202167755550433,0.17596908923195967,0.30609936148118455,-0.9519995698007491,0.9519995698007491,0.30609936148118455
5.73,-0.4329144965034978,0.15778905594405643,0.818347870053269,22.085724799991294,0.04527811557265936,18.07380584866153,-0.20046776376685171,3.0949314631647713,-3.094931463164816,2.8944636993983064,-0.39354874621850455,0.1801596941625641,0.4940717592950299,-0.8694211273411258,0.8694211273411258,0.4940717592950299
5.74,-0.4280441375291388,0.1507679883449888,0.8941806971892119,16.41263485007536,0.06092866923164062,14.675861272954513,-0.11184740209696595,2.7980514558983054,-2.7980514558983662,2.6862040538015557,-0.38092294959807244,0.18939306287299285,0.6339392442859638,-0.7733828512154515,0.7733828512154515,0.6339392442859638
5.75,-0.4216782027972041,0.14399005128205175,0.9762080661335413,12.382910803359815,0.08075645669099,12.08829740845233,-0.02407953277533345,2.5163173610542944,-2.516317361054375,2.492237828279069,-0.36661319499254336,0.2030616198471697,0.7314779645571954,-0.6818650800321588,0.6818650800321588,0.7314779645571954
5.76,-0.4138814149184161,0.1375534708624713,1.050085483550645,9.667144470966251,0.10344316287019806,10.1513280763481,0.048871573760957486,2.2687329681278308,-2.2687329681279342,2.317604541888844,-0.35226258899407736,0.2206414256831316,0.8032232630491338,-0.5956780923424178,0.5956780923424178,0.8032232630491338
5.77,-0.40482382517482646,0.13154753613053655,1.1216703047259433,7.698681944999283,0.12989236432210646,8.635382923234719,0.11481891786398418,2.04104913823324,-2.0410491382333698,2.155868056097254,-0.3379680101568584,0.24291326832608467,0.8573693517460993,-0.5147016559974074,0.5147016559974074,0.8573693517460993
5.78,-0.3946549603729615,0.12602207459207498,1.1882520759115456,6.289832005517996,0.15898675817137128,7.4739059376908,0.17248338354310505,1.838934362170941,-1.8389343621711,2.0114177457140676,-0.32467871678217347,0.26878101339011556,0.8979297423262357,-0.4401388165635245,0.4401388165635245,0.8979297423262357
5.79,-0.38351612587412703,0.1210691911421915,1.2485650434659576,5.184393583307721,0.19288659009599962,6.47305259968641,0.22199492667018775,1.6456528788739555,-1.6456528788741485,1.86764780554417,-0.31151730476159173,0.30001445203848753,0.9277226623545598,-0.3732702261817403,0.3732702261817403,0.9277226623545598
5.8,-0.3715751375291386,0.11665709790209826,1.2965473742800926,4.475575324724819,0.22343496141722555,5.802795435663947,0.2597048654602014,1.4986349076474692,-1.4986349076476926,1.758339773107707,-0.30090977161580496,0.3286231047141063,0.9486698297687112,-0.3162681679945117,0.3162681679945117,0.9486698297687112
5.81,-0.3589946107226118,0.11281896037296073,1.3339534983869348,4.044387213941584,0.2472562460272372,5.3950244728680055,0.2881470881054419,1.3973300468072989,-1.3973300468075462,1.6854771349127855,-0.2935266153080381,0.3512504867612673,0.9643094167258487,-0.26477792357719976,0.26477792357719976,0.9643094167258487
5.82,-0.3459584825174836,0.10964666899766934,1.3541849205902847,3.752449283513816,0.26649260907887007,5.0815102350135035,0.3031997387174122,1.322408769048088,-1.3224087690483546,1.6256085077655544,-0.28905294634470535,0.3699927284004049,0.976935384071834,-0.21353513843959745,0.21353513843959745,0.976935384071834
5.83,-0.3326159207459218,0.10711022144522177,1.3634389438463526,3.599082012668708,0.2778486282001185,4.907128578168725,0.3100101433103234,1.2806788164640193,-1.2806788164642973,1.5906889597744032,-0.2872885900913979,0.38123663988825535,0.9866034618160071,-0.16313678044104818,0.16313678044104818,0.9866034618160071
5.84,-0.3190818251748262,0.1052357808857812,1.3600290205840158,3.537751034051879,0.2826654533839231,4.811444073910978,0.30750603818501204,1.2634912241411296,-1.2634912241414125,1.5709972623262065,-0.28701193833689065,0.3860760929759839,0.9935431045009622,-0.11345527532287843,0.11345527532287843,0.9935431045009622
5.85,-0.30556087412587507,0.10400996270396301,1.3520839995643303,3.559309609179145,0.28095336169149415,4.812485572066007,0.3016471055460668,1.269566596051226,-1.2695665960515068,1.571213701597358,-0.28802454368820096,0.3844155057314016,0.9980501437650622,-0.0624172294365795,0.0624172294365795,0.9980501437650622
5.86,-0.2921348834498844,0.10347468298368329,1.336174851244722,3.594235644700951,0.2782232716082599,4.802527277896094,0.2898109432310296,1.2793313523502745,-1.2793313523505527,1.5691422955813714,-0.2881645210158133,0.3816696237833388,0.9998981723980119,-0.014270418182925933,0.014270418182925933,0.9998981723980119
