# v_kappa_fit_slope=-0.211622
# v_kappa_fit_intercept=0.276375
# v_kappa_ref_slope=-0.333333
# v_kappa_ref_intercept=0.532190
# v_radius_fit_slope=0.211622
# v_radius_fit_intercept=0.276375
# v_radius_ref_slope=0.333333
# v_radius_ref_intercept=0.532190
# omega_kappa_fit_slope=0.788378
# omega_kappa_fit_intercept=0.276375
# omega_kappa_ref_slope=0.666667
# omega_kappa_ref_intercept=0.532190
# omega_radius_fit_slope=-0.788378
# omega_radius_fit_intercept=0.276375
# omega_radius_ref_slope=-0.666667
# omega_radius_ref_intercept=0.532190
t,x,y,speed,curvature,radius,omega,log_speed,log_curvature,log_radius,log_omega,osc_cx,osc_cy,tx,ty,nx,ny
4.05,-0.4012602913752925,0.2364217389277396,1.2167933977184888,5.714958972994613,0.17497938388100615,6.953924346571044,0.19621903601010005,1.743087118392417,-1.7430871183925918,1.9393061544025405,-0.44508374324675803,0.06701899441212503,-0.9681297348199629,0.25044922950056836,-0.25044922950056836,-0.9681297348199629
4.06,-0.41277664801864916,0.23894877389277458,1.1437070989170457,7.237182044957517,0.1381753276051151,8.277216480972099,0.1342748277605419,1.9792319103220046,-1.9792319103221427,2.113506738082571,-0.43605826846132717,0.10274896732784691,-0.9857027945990404,0.16849332544537762,-0.16849332544537762,-0.9857027945990404
4.07,-0.4237052470862482,0.24028883216783284,1.0630008462067606,8.988019737634016,0.11125921272877916,9.554272586827524,0.06109589541477211,2.195892550319116,-2.195892550319227,2.25698844573394,-0.43211458887704574,0.1293478776575375,-0.9971394888513223,0.0755833299962619,-0.0755833299962619,-0.9971394888513223
4.08,-0.433895561771563,0.24050820745920812,0.9804122688355312,11.262965133097952,0.08878656625343337,11.042349199956274,-0.019782113294351433,2.4215199213578424,-2.4215199213579313,2.4017378080636025,-0.43083407005509455,0.15177443927859957,-0.9994053371476509,-0.03448147445788937,0.03448147445788937,-0.9994053371476509
4.09,-0.4432369044289056,0.23963926340326405,0.9021022274858946,14.023898825064165,0.07130684643935695,12.650990368128891,-0.10302743109978502,2.6407629331793445,-2.6407629331794156,2.5377355020797716,-0.4317819413311922,0.16925851198966424,-0.9870125370576596,-0.16064324352739576,0.16064324352739576,-0.9870125370576596
4.1,-0.45171344055944185,0.23766984848484918,0.8376880089829775,16.56379451980901,0.060372639783958765,13.875292052505797,-0.17710955213876856,2.8072192603787136,-2.807219260378774,2.6301097082402936,-0.4338040700210027,0.18001475260088967,-0.9549871612434163,-0.2966471335783325,0.2966471335783325,-0.9549871612434163
4.11,-0.4592989137529151,0.2347174382284389,0.7869743922655242,18.6566919118148,0.053600070405122165,14.682338778991989,-0.2395595695114967,2.9262048973777914,-2.9262048973778447,2.6866453278668,-0.43594456073855803,0.1864728349789213,-0.9000846992358356,-0.43571496898951667,0.43571496898951667,-0.9000846992358356
4.12,-0.4659713333333347,0.23089862237762307,0.7534884890763184,19.806797476232386,0.050487717724176366,14.924193903815576,-0.28304153763968304,2.98602518566459,-2.9860251856646403,2.7029836480255502,-0.43751479021266165,0.18919448835465444,-0.8260253365165232,-0.5636329864661619,0.5636329864661619,-0.8260253365165232
4.13,-0.4717832680652694,0.2262829650349657,0.7313174741400951,20.211239859729474,0.049477419838672654,14.78083288346712,-0.3129076123645651,3.0062388783575913,-3.0062388783576406,2.6933312659937805,-0.4382730787503225,0.18988128532157303,-0.7357230799863087,-0.6772824739910664,0.6772824739910664,-0.7357230799863087
4.14,-0.4767292354312368,0.2210084965034972,0.716821197321462,20.324282930937102,0.04920222786693136,14.568876825265686,-0.33292884560260644,3.011816374660819,-3.011816374660868,2.67888752905905,-0.43859039330200683,0.18992332402370862,-0.6317838404379175,-0.775144618094918,0.775144618094918,-0.6317838404379175
4.15,-0.48080576923077056,0.21518866666666733,0.7079328721150173,20.467896270490964,0.04885699960487264,14.489896592932846,-0.34540600318035974,3.0188576230431052,-3.018857623043154,2.6734516198636378,-0.43893723266437157,0.19000867349420172,-0.5153814883471491,-0.8569608634407276,0.8569608634407276,-0.5153814883471491
4.16,-0.4839775407925422,0.20890587412587477,0.702245752187162,20.739699056354944,0.048216707353501226,14.564365563977875,-0.3534718618773643,3.032049692394994,-3.0320496923950424,2.6785778305185586,-0.4394876605094504,0.19031820562237134,-0.38550265092306185,-0.9227067281272484,0.9227067281272484,-0.38550265092306185
4.17,-0.48621813519813656,0.20227628205128267,0.6983558178299728,21.411046300064417,0.04670486374114958,14.952528749490142,-0.35902653844244337,3.0639069710975777,-3.0639069710976243,2.704880432656087,-0.4409738332961322,0.190687604712301,-0.2481257070621722,-0.9687278428407522,0.9687278428407522,-0.2481257070621722
4.18,-0.4874782237762253,0.19537188811188874,0.700901515858098,22.27711445093315,0.044889117134201684,15.61406328761695,-0.3553878927472821,3.1035598936972786,-3.1035598936973234,2.7481720009509294,-0.44282795234440353,0.1907473775279248,-0.10302075155881517,-0.9946792069548136,0.9946792069548136,-0.10302075155881517
4.19,-0.48755686247086394,0.18842176223776283,0.7018220181487184,22.873653472472995,0.0437184204614883,16.053233642499283,-0.3540754425025452,3.1299857448376525,-3.129985744837696,2.775910302336032,-0.4439192065801848,0.1910779391903142,0.06075647117440551,-0.9981526191973017,0.9981526191973017,0.06075647117440551
4.2,-0.48651265034965185,0.18146808391608443,0.7094891061720348,23.02022786066414,0.04344005654734238,16.33260088875246,-0.3432101367324263,3.13637330162286,-3.1363733016229034,2.7931631648913084,-0.4442378227664959,0.19146195532011678,0.23006119693164437,-0.9731761637372645,0.9731761637372645,0.23006119693164437
